ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4	Abundance	Kindom
FUNasv617	0	0	0	0	0	0	6.88E-05	0	0.00086	Fun
FUNasv618	4.38E-05	0	0	0	2.04E-05	0	0	6.35E-05	0.00159625	Fun
FUNasv619	0	5.74E-05	0	0	0	0	0	0	0.0007175	Fun
FUNasv620	0	2.87E-05	2.92E-05	0	0	0	0	0	0.00072375	Fun
FUNasv621	0	0	5.83E-05	0	4.08E-05	0	0	0	0.00123875	Fun
FUNasv622	0	0	5.83E-05	0	0	0	0	0	0.00072875	Fun
FUNasv623	0	0	0	0	0.000101883	0	0	0	0.001273538	Fun
FUNasv624	0	0	3.50E-05	0	0	5.82E-05	0	0	0.001165	Fun
FUNasv625	0	3.44E-05	0	0	0	0	0	0	0.00043	Fun
FUNasv626	0	3.44E-05	0	0	0	0	0	0	0.00043	Fun
FUNasv627	0	2.87E-05	0	0	0	0	0	0	0.00035875	Fun
FUNasv630	0	0	0	0	0	4.66E-05	0	0	0.0005825	Fun
FUNasv631	9.85E-05	0	0	0	0	0	0	0	0.00123125	Fun
FUNasv632	3.28E-05	3.44E-05	0	0	0	0	0	0	0.00084	Fun
FUNasv633	2.19E-05	5.16E-05	0	0	0	0	0	0	0.00091875	Fun
FUNasv634	0	9.18E-05	0	0	0	0	0	0	0.0011475	Fun
FUNasv635	0	5.16E-05	0	0	0	0	0	0	0.000645	Fun
FUNasv636	0	5.16E-05	0	0	0	0	3.93E-05	0	0.00113625	Fun
FUNasv637	0	0	5.25E-05	0	0	0	0	0	0.00065625	Fun
FUNasv638	0	0	5.25E-05	0	0	0	0	0	0.00065625	Fun
FUNasv639	0	0	5.25E-05	0	0	0	0	0	0.00065625	Fun
FUNasv640	0	0	5.25E-05	0	0	0	0	0	0.00065625	Fun
FUNasv641	0	0	0	0	2.04E-05	8.15E-05	0	0	0.00127375	Fun
FUNasv648	5.47E-05	0	0	0	0	0	0	0	0.00068375	Fun
FUNasv649	3.28E-05	0	0	0	0	0	0	0	0.00041	Fun
FUNasv650	8.76E-05	4.02E-05	0	0	0	0	0	0	0.0015975	Fun
FUNasv651	8.76E-05	0	0	0	0	0	0	0	0.001095	Fun
FUNasv652	8.76E-05	0	0	0	0	0	0	0	0.001095	Fun
FUNasv653	8.76E-05	0	0	0	0	0	0	0	0.001095	Fun
FUNasv654	8.76E-05	0	0	0	0	0	0	0	0.001095	Fun
FUNasv655	0	4.59E-05	0	0	0	0	0	0	0.00057375	Fun
FUNasv656	0	4.59E-05	0	0	0	0	0	0	0.00057375	Fun
FUNasv657	0	4.59E-05	0	0	0	0	0	0	0.00057375	Fun
FUNasv658	0	4.59E-05	1.17E-05	0	0	0	0	0	0.00072	Fun
FUNasv659	0	0	4.67E-05	0	0	0	0	0	0.00058375	Fun
FUNasv660	0	0	4.67E-05	0	0	0	0	0	0.00058375	Fun
FUNasv661	0	0	0	4.41E-05	0	0	3.93E-05	0	0.0010425	Fun
FUNasv662	0	0	0	0	8.15E-05	0	0	0	0.00101875	Fun
FUNasv663	0	0	0	0	8.15E-05	0	0	0	0.00101875	Fun
FUNasv664	0	0	0	0	0	9.31E-05	0	0	0.00116375	Fun
FUNasv665	0	0	0	0	0	0	7.86E-05	0	0.0009825	Fun
FUNasv669	7.66E-05	0	0	0	0	0	0	0	0.0009575	Fun
FUNasv670	7.66E-05	0	0	0	0	0	0	0	0.0009575	Fun
FUNasv671	4.38E-05	0	0	3.31E-05	0	0	0	0	0.00096125	Fun
FUNasv672	0	4.02E-05	0	0	0	0	0	0	0.0005025	Fun
FUNasv673	0	4.02E-05	0	0	0	0	0	0	0.0005025	Fun
FUNasv674	0	4.02E-05	0	0	0	0	0	0	0.0005025	Fun
FUNasv675	0	1.72E-05	2.33E-05	0	0	0	0	0	0.00050625	Fun
FUNasv676	0	1.15E-05	2.92E-05	0	0	0	0	0	0.00050875	Fun
FUNasv677	0	0	4.08E-05	0	0	0	0	0	0.00051	Fun
FUNasv678	0	0	4.08E-05	0	0	0	0	0	0.00051	Fun
FUNasv679	0	0	4.08E-05	0	0	0	0	0	0.00051	Fun
FUNasv680	0	0	0	0	0	8.15E-05	0	0	0.00101875	Fun
FUNasv681	0	0	0	0	0	8.15E-05	0	0	0.00101875	Fun
FUNasv682	0	0	0	0	0	8.15E-05	0	0	0.00101875	Fun
FUNasv683	0	0	0	0	6.11E-05	0	4.91E-05	0.000111206	0.002767575	Fun
FUNasv684	0	0	0	0	0	0	0	0.000111206	0.001390075	Fun
FUNasv688	0	3.44E-05	0	0	0	0	0	0	0.00043	Fun
FUNasv689	0	3.44E-05	0	0	0	0	0	0	0.00043	Fun
FUNasv690	0	3.44E-05	0	0	0	0	0	0	0.00043	Fun
FUNasv691	0	3.44E-05	0	0	0	0	0	0	0.00043	Fun
FUNasv692	0	0	3.50E-05	0	0	0	0	0	0.0004375	Fun
FUNasv693	0	0	1.17E-05	4.41E-05	0	0	0	0	0.0006975	Fun
FUNasv694	0	0	2.92E-05	6.61E-05	0	0	0	0	0.00119125	Fun
FUNasv695	0	0	0	0	6.11E-05	0	0	0	0.00076375	Fun
FUNasv696	0	0	0	0	6.11E-05	0	0	0	0.00076375	Fun
FUNasv697	0	0	0	0	0	6.99E-05	0	0	0.00087375	Fun
FUNasv698	0	0	0	0	0	6.99E-05	0	0	0.00087375	Fun
FUNasv699	0	0	0	0	0	6.99E-05	0	0	0.00087375	Fun
FUNasv708	5.47E-05	0	0	0	0	0	0	0	0.00068375	Fun
FUNasv709	5.47E-05	0	0	0	0	0	0	0	0.00068375	Fun
FUNasv710	0	2.87E-05	0	0	0	0	0	0	0.00035875	Fun
FUNasv711	0	2.87E-05	0	0	0	0	0	0	0.00035875	Fun
FUNasv712	0	2.87E-05	0	0	0	0	0	0	0.00035875	Fun
FUNasv713	0	0	2.92E-05	0	0	0	0	0	0.000365	Fun
FUNasv714	0	0	2.92E-05	0	0	0	0	0	0.000365	Fun
FUNasv715	0	0	2.92E-05	4.41E-05	0	0	0	0	0.00091625	Fun
FUNasv716	0	0	0	5.51E-05	0	0	0	0	0.00068875	Fun
FUNasv717	0	0	0	5.51E-05	0	0	0	0	0.00068875	Fun
FUNasv718	0	0	0	5.51E-05	0	0	0	0	0.00068875	Fun
FUNasv719	0	0	1.17E-05	3.31E-05	0	0	0	3.18E-05	0.0009575	Fun
FUNasv720	0	0	0	0	5.09E-05	0	0	0	0.00063625	Fun
FUNasv721	0	0	0	0	0	5.82E-05	0	0	0.0007275	Fun
FUNasv722	0	0	0	0	0	3.49E-05	1.96E-05	0	0.00068125	Fun
FUNasv723	0	0	0	0	0	0	4.91E-05	0	0.00061375	Fun
FUNasv724	0	0	0	0	0	0	4.91E-05	0	0.00061375	Fun
FUNasv733	4.38E-05	0	0	0	0	0	0	0	0.0005475	Fun
FUNasv734	4.38E-05	0	0	0	0	0	0	0	0.0005475	Fun
FUNasv735	0	2.29E-05	0	0	0	0	0	0	0.00028625	Fun
FUNasv736	0	2.29E-05	0	0	0	0	0	0	0.00028625	Fun
FUNasv737	0	2.29E-05	0	0	0	0	0	0	0.00028625	Fun
FUNasv738	0	2.29E-05	0	0	0	0	0	0	0.00028625	Fun
FUNasv739	0	2.29E-05	0	0	0	0	0	0	0.00028625	Fun
FUNasv740	0	1.15E-05	1.17E-05	0	0	0	0	0	0.00029	Fun
FUNasv741	0	0	2.33E-05	0	0	0	0	0	0.00029125	Fun
FUNasv742	0	0	2.33E-05	0	0	0	0	0	0.00029125	Fun
FUNasv743	0	0	2.33E-05	0	0	0	0	0	0.00029125	Fun
FUNasv744	0	0	0	0	4.08E-05	0	0	0	0.00051	Fun
FUNasv745	0	0	0	0	4.08E-05	0	0	0	0.00051	Fun
FUNasv746	0	0	0	0	4.08E-05	0	0	0	0.00051	Fun
FUNasv747	0	0	0	0	0	4.66E-05	0	0	0.0005825	Fun
FUNasv748	0	0	0	0	0	4.66E-05	0	0	0.0005825	Fun
FUNasv749	0	0	0	0	0	0	3.93E-05	0	0.00049125	Fun
FUNasv750	0	0	0	0	0	0	3.93E-05	0	0.00049125	Fun
FUNasv751	0	0	0	0	0	0	3.93E-05	0	0.00049125	Fun
FUNasv752	0	0	0	0	0	0	0	6.35E-05	0.00079375	Fun
FUNasv753	0	0	0	0	0	0	0	6.35E-05	0.00079375	Fun
FUNasv754	0	0	0	0	0	0	0	6.35E-05	0.00079375	Fun
FUNasv755	0	0	0	0	0	0	0	6.35E-05	0.00079375	Fun
FUNasv758	3.28E-05	0	0	0	0	0	0	0	0.00041	Fun
FUNasv760	0	0	0	0	2.04E-05	0	0	0	0.000255	Fun
FUNasv765	3.28E-05	0	0	0	0	0	0	0	0.00041	Fun
FUNasv766	0	1.72E-05	0	0	0	0	0	0	0.000215	Fun
FUNasv767	0	0	1.75E-05	0	0	0	0	0	0.00021875	Fun
FUNasv768	0	0	1.75E-05	0	0	0	0	0	0.00021875	Fun
FUNasv769	0	0	0	3.31E-05	0	0	0	0	0.00041375	Fun
FUNasv770	0	0	0	0	3.06E-05	0	0	0	0.0003825	Fun
FUNasv771	0	0	0	0	3.06E-05	0	0	0	0.0003825	Fun
FUNasv772	0	0	0	0	0	3.49E-05	0	0	0.00043625	Fun
FUNasv773	0	0	0	0	0	3.49E-05	0	0	0.00043625	Fun
FUNasv774	0	0	0	0	0	3.49E-05	0	0	0.00043625	Fun
FUNasv775	0	0	0	0	0	0	2.95E-05	0	0.00036875	Fun
FUNasv776	0	0	0	0	0	0	2.95E-05	0	0.00036875	Fun
FUNasv782	2.19E-05	0	0	0	0	0	0	0	0.00027375	Fun
FUNasv783	0	1.15E-05	0	0	0	0	0	0	0.00014375	Fun
FUNasv784	0	0	1.17E-05	0	0	0	0	0	0.00014625	Fun
FUNasv785	0	0	1.17E-05	0	0	0	0	0	0.00014625	Fun
FUNasv786	0	0	0	0	2.04E-05	0	0	0	0.000255	Fun
FUNasv787	0	0	0	0	0	2.33E-05	0	0	0.00029125	Fun
FUNasv788	0	0	0	0	0	0	0	3.18E-05	0.0003975	Fun
FUNasv789	0	0	0	0	0	0	0	3.18E-05	0.0003975	Fun
FUNasv790	0	0	0	0	0	0	0	3.18E-05	0.0003975	Fun
FUNasv791	0	0	0	0	0	0	0	3.18E-05	0.0003975	Fun
ProASV1	0	0	0	0	0	0.042352941	0.000588235	0.001176471	0.551470588	Pro
ProASV2	0.000588235	0.001764706	0	0	0.005882353	0	0	0	0.102941175	Pro
ProASV3	0	0	0	0	0.001176471	0.004705882	0	0	0.073529413	Pro
ProASV4	0.001176471	0	0	0	0	0.015294118	0	0	0.205882363	Pro
ProASV5	0	0	0.002941176	0	0	0	0	0	0.0367647	Pro
ProASV6	0.001176471	0.016470588	0.058235294	0.021764706	0.023529412	0.041764706	0.255294118	0.202352941	7.75735295	Pro
ProASV7	0	0	0	0.007058824	0	0	0.075882353	0	1.036764713	Pro
ProASV8	0	0	0	0	0	0.007647059	0	0.007058824	0.183823538	Pro
ProASV9	0	0	0	0	0	0.004117647	0	0	0.051470588	Pro
ProASV10	0	0.001764706	0	0	0	0	0	0	0.022058825	Pro
ProASV11	0	0.001764706	0.001764706	0.001176471	0.024117647	0.072352941	0	0.030588235	1.647058825	Pro
ProASV12	0	0	0	0	0.040588235	0.050588235	0.002352941	0.003529412	1.213235288	Pro
ProASV13	0	0	0	0	0	0	0.001176471	0	0.014705888	Pro
ProASV14	0	0	0	0	0	0	0	0.005294118	0.066176475	Pro
ProASV15	0	0	0	0	0.031176471	0.03	0.009411765	0.028235294	1.235294125	Pro
ProASV16	0.002352941	0.038235294	0.002352941	0.01	0.067647059	0.08	0.082941176	0.06	4.294117638	Pro
ProASV19	0	0	0.000588235	0	0.003529412	0	0	0	0.051470588	Pro
ProASV20	0.001176471	0	0	0	0.002352941	0	0	0.000588235	0.051470588	Pro
ProASV21	0	0	0	0	0.002941176	0	0	0	0.0367647	Pro
ProASV22	0	0	0	0	0.001176471	0.000588235	0	0	0.022058825	Pro
ProASV24	0	0	0	0	0	0	0.002352941	0	0.029411763	Pro
ProASV26	0.021176471	0.038823529	0.02	0.096470588	0.051176471	0.044705882	0.018235294	0.005882353	3.70588235	Pro
ProASV27	0.009411765	0.006470588	0.017647059	0.03	0.016470588	0.010588235	0.007647059	0.007058824	1.316176475	Pro
ProASV28	0.011764706	0.01	0.026470588	0.025294118	0.031764706	0.004705882	0.008823529	0.008235294	1.588235288	Pro
ProASV29	0	0.007647059	0	0	0	0.004705882	0	0	0.154411763	Pro
ProASV31	0.002941176	0.008235294	0.002352941	0	0	0.003529412	0	0	0.213235288	Pro
ProASV32	0.008823529	0.021764706	0.016470588	0.021176471	0.008823529	0.064117647	0.004705882	0.019411765	2.066176463	Pro
ProASV33	0.011764706	0.016470588	0.009411765	0.014705882	0.013529412	0.027058824	0	0.008235294	1.264705888	Pro
ProASV34	0.005294118	0.016470588	0.004705882	0.028823529	0.012941176	0.02	0	0	1.102941163	Pro
ProASV35	0.004117647	0.010588235	0.020588235	0.024705882	0.018235294	0.022352941	0.002941176	0.004705882	1.35294115	Pro
ProASV36	0	0	0.001764706	0	0	0	0	0	0.022058825	Pro
ProASV37	0	0.002941176	0	0.004117647	0.002352941	0.011176471	0	0	0.257352938	Pro
ProASV38	0	0	0	0.002941176	0.004117647	0	0	0	0.088235288	Pro
ProASV39	0.012941176	0.006470588	0.007058824	0.005882353	0.022941176	0.000588235	0.006470588	0.003529412	0.8235294	Pro
ProASV41	0	0	0.005294118	0	0	0	0.011176471	0	0.205882363	Pro
ProASV42	0.004705882	0	0.007647059	0.004705882	0.017058824	0.038823529	0.000588235	0.022352941	1.1985294	Pro
ProASV43	0	0.002941176	0	0.018235294	0	0	0	0	0.264705875	Pro
ProASV44	0	0	0	0	0.000588235	0	0	0	0.007352938	Pro
ProASV45	0	0.006470588	0.006470588	0.011764706	0.000588235	0.002352941	0.020588235	0.003529412	0.647058813	Pro
ProASV47	0.001764706	0.004705882	0.002941176	0.04	0.001176471	0	0	0.002941176	0.669117638	Pro
ProASV48	0	0.017647059	0.001764706	0.016470588	0	0	0.002352941	0.006470588	0.558823525	Pro
ProASV49	0	0	0.003529412	0	0	0	0	0	0.04411765	Pro
ProASV50	0	0	0.001176471	0	0.003529412	0.000588235	0.007058824	0	0.154411775	Pro
ProASV51	0.001176471	0.001176471	0	0	0.013529412	0	0	0.001176471	0.213235313	Pro
ProASV52	0	0.006470588	0.004117647	0.01	0	0.002941176	0.002352941	0	0.3235294	Pro
ProASV53	0	0.001764706	0.001176471	0.002352941	0	0	0.009411765	0	0.183823538	Pro
ProASV54	0	0	0	0	0	0	0.006470588	0	0.08088235	Pro
ProASV55	0.002941176	0	0	0	0	0	0	0	0.0367647	Pro
ProASV56	0.005294118	0.005882353	0.003529412	0.005294118	0.008823529	0.003529412	0.002352941	0.003529412	0.477941188	Pro
ProASV57	0.000588235	0	0	0	0	0	0	0	0.007352938	Pro
ProASV58	0	0	0.000588235	0	0	0	0.000588235	0.000588235	0.022058813	Pro
ProASV59	0	0	0	0.001176471	0	0	0	0	0.014705888	Pro
ProASV61	0	0.001764706	0	0.001764706	0	0	0	0	0.04411765	Pro
ProASV62	0	0.009411765	0.005294118	0	0.000588235	0.018235294	0	0	0.41911765	Pro
ProASV63	0.005882353	0.004117647	0	0.005294118	0	0.007058824	0.002352941	0.006470588	0.389705888	Pro
ProASV64	0	0	0.009411765	0	0	0	0	0	0.117647063	Pro
ProASV65	0.01	0.007058824	0	0.003529412	0.027647059	0	0	0.008823529	0.7132353	Pro
ProASV66	0.005882353	0.004117647	0.012941176	0.011764706	0.008235294	0.020588235	0	0.001764706	0.816176463	Pro
ProASV67	0.019411765	0.006470588	0.004117647	0.005882353	0	0	0.005882353	0	0.522058825	Pro
ProASV68	0	0	0.008823529	0	0	0	0	0	0.110294113	Pro
ProASV69	0	0	0.001764706	0	0	0	0	0	0.022058825	Pro
ProASV70	0.006470588	0	0.011764706	0	0	0	0.005882353	0.022941176	0.588235288	Pro
ProASV71	0.000588235	0.000588235	0.001764706	0	0.009411765	0	0	0	0.154411763	Pro
ProASV72	0.004117647	0.003529412	0.008235294	0	0.007058824	0.003529412	0.008823529	0.007058824	0.529411775	Pro
ProASV73	0	0	0	0	0.001764706	0	0	0.000588235	0.029411763	Pro
ProASV74	0	0	0	0	0	0	0.008823529	0.000588235	0.11764705	Pro
ProASV75	0.001176471	0	0	0	0	0	0	0	0.014705888	Pro
ProASV76	0	0	0	0	0	0.004117647	0	0	0.051470588	Pro
ProASV77	0.003529412	0	0.007647059	0.005882353	0.004705882	0	0.002941176	0.004705882	0.36764705	Pro
ProASV78	0	0	0	0	0	0	0.001176471	0	0.014705888	Pro
ProASV80	0	0	0	0	0	0.001176471	0	0	0.014705888	Pro
ProASV81	0	0	0	0	0	0.001176471	0	0	0.014705888	Pro
ProASV82	0	0	0.000588235	0	0	0	0	0	0.007352938	Pro
ProASV83	0.001176471	0	0	0.002352941	0	0	0	0	0.04411765	Pro
ProASV84	0	0	0	0	0	0	0.007058824	0.001176471	0.102941188	Pro
ProASV86	0	0	0	0.000588235	0	0	0	0	0.007352938	Pro
ProASV88	0.000588235	0.001764706	0.001176471	0	0.003529412	0	0	0.001176471	0.102941188	Pro
ProASV89	0	0	0.000588235	0.002352941	0	0.000588235	0	0	0.044117638	Pro
ProASV90	0.009411765	0.007058824	0.019411765	0.011176471	0.006470588	0.004705882	0.008235294	0	0.830882363	Pro
ProASV91	0.004117647	0	0.010588235	0.000588235	0.01	0.012352941	0.007647059	0.002352941	0.595588225	Pro
ProASV92	0	0.001176471	0	0	0	0	0	0	0.014705888	Pro
ProASV93	0.000588235	0	0.000588235	0	0	0.003529412	0	0.002352941	0.088235288	Pro
ProASV94	0	0.002352941	0.002941176	0.001764706	0	0	0	0	0.088235288	Pro
ProASV95	0.001176471	0.000588235	0.002941176	0	0	0.006470588	0	0	0.139705875	Pro
ProASV96	0	0	0	0	0	0	0.006470588	0	0.08088235	Pro
ProASV97	0.005882353	0.014705882	0.02	0.004705882	0.028823529	0.012352941	0.010588235	0.000588235	1.220588213	Pro
ProASV98	0	0	0	0	0	0	0.005882353	0	0.073529413	Pro
ProASV99	0.01	0	0.005882353	0	0.001176471	0.004117647	0.005294118	0.000588235	0.3382353	Pro
ProASV100	0.001764706	0	0.002352941	0	0	0	0.001176471	0.000588235	0.073529413	Pro
ProASV101	0.051764706	0.018235294	0.106470588	0.027058824	0.021764706	0.012352941	0.007058824	0.004705882	3.117647063	Pro
ProASV102	0	0	0	0	0.000588235	0	0	0	0.007352938	Pro
ProASV103	0	0	0	0	0.000588235	0	0	0	0.007352938	Pro
ProASV104	0	0.001176471	0	0	0	0	0	0	0.014705888	Pro
ProASV106	0	0	0	0	0.001176471	0.000588235	0	0	0.022058825	Pro
ProASV107	0.048823529	0.028823529	0.032941176	0.014117647	0.039411765	0.030588235	0.012941176	0.007058824	2.683823513	Pro
ProASV108	0.000588235	0.001176471	0.002941176	0	0.001764706	0	0.001764706	0	0.102941175	Pro
ProASV109	0	0	0.000588235	0.000588235	0.001176471	0	0	0	0.029411763	Pro
ProASV110	0	0	0.003529412	0	0	0	0	0	0.04411765	Pro
ProASV111	0.010588235	0.004705882	0.029411765	0.001764706	0.015882353	0.002352941	0.002352941	0.016470588	1.044117638	Pro
ProASV113	0.007647059	0.004705882	0.003529412	0.001764706	0.047647059	0.005294118	0	0.002352941	0.911764713	Pro
ProASV114	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV115	0.022352941	0.012352941	0.053529412	0.008823529	0.051176471	0.015294118	0.025294118	0.02	2.610294125	Pro
ProASV116	0.001764706	0.000588235	0.003529412	0.006470588	0.001176471	0.007058824	0	0.004705882	0.316176475	Pro
ProASV117	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV118	0	0	0.004117647	0	0.001176471	0	0.000588235	0	0.073529413	Pro
ProASV120	0	0	0.001764706	0	0	0	0	0	0.022058825	Pro
ProASV121	0.002352941	0.000588235	0.002352941	0.001176471	0.006470588	0	0.003529412	0.001176471	0.220588238	Pro
ProASV122	0.004705882	0.003529412	0.008235294	0.004117647	0.000588235	0	0.007647059	0.003529412	0.404411763	Pro
ProASV123	0.007058824	0.008235294	0.004705882	0.000588235	0.000588235	0	0.005294118	0	0.33088235	Pro
ProASV124	0.002352941	0.002941176	0.000588235	0.000588235	0.009411765	0.008235294	0	0.001764706	0.3235294	Pro
ProASV127	0	0.004705882	0	0	0	0	0	0	0.058823525	Pro
ProASV128	0	0.016470588	0.001764706	0.000588235	0.004117647	0	0	0.028823529	0.647058813	Pro
ProASV129	0.001176471	0.001764706	0	0	0	0	0	0	0.036764713	Pro
ProASV130	0.001176471	0.042352941	0.002941176	0	0	0	0.002352941	0.01	0.735294113	Pro
ProASV131	0.004705882	0.004705882	0.009411765	0.011764706	0.001764706	0.001176471	0.001764706	0.007647059	0.536764713	Pro
ProASV133	0.003529412	0.005294118	0	0	0	0	0	0	0.110294125	Pro
ProASV134	0.001176471	0	0	0	0	0	0	0	0.014705888	Pro
ProASV135	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV136	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV137	0.001764706	0	0.014705882	0	0.000588235	0	0	0	0.213235288	Pro
ProASV138	0.007058824	0.006470588	0.024705882	0.003529412	0	0.002941176	0	0.001176471	0.573529413	Pro
ProASV139	0	0	0	0.001176471	0	0	0	0	0.014705888	Pro
ProASV140	0	0.002352941	0	0	0	0	0	0	0.029411763	Pro
ProASV141	0	0	0	0.000588235	0	0	0	0	0.007352938	Pro
ProASV142	0	0.002352941	0.002352941	0.002352941	0.001176471	0	0.000588235	0.000588235	0.11764705	Pro
ProASV143	0.002352941	0.007058824	0.003529412	0.003529412	0.002352941	0.004117647	0.003529412	0	0.330882363	Pro
ProASV144	0.011764706	0.020588235	0.007647059	0.011764706	0.004117647	0.001764706	0.018823529	0.008235294	1.058823525	Pro
ProASV145	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV146	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV148	0.001764706	0.01	0	0	0	0	0	0	0.147058825	Pro
ProASV149	0	0	0	0.001176471	0	0.001764706	0	0	0.036764713	Pro
ProASV151	0	0	0	0	0	0	0	0.000588235	0.007352938	Pro
ProASV152	0	0	0	0	0.002352941	0	0	0	0.029411763	Pro
ProASV153	0	0	0.001764706	0	0	0	0	0	0.022058825	Pro
ProASV154	0	0	0	0	0.000588235	0	0	0	0.007352938	Pro
ProASV157	0	0	0	0	0.001176471	0	0	0	0.014705888	Pro
ProASV158	0	0	0	0	0.001176471	0	0	0	0.014705888	Pro
ProASV159	0	0.001764706	0	0	0.001176471	0	0.001764706	0.000588235	0.066176475	Pro
ProASV160	0	0	0	0	0	0.003529412	0	0	0.04411765	Pro
ProASV161	0	0	0	0.001764706	0	0	0	0	0.022058825	Pro
ProASV162	0.000588235	0.002352941	0.005294118	0.003529412	0.008235294	0	0.003529412	0	0.29411765	Pro
ProASV163	0	0	0.001176471	0	0	0	0	0	0.014705888	Pro
ProASV164	0.03	0.034117647	0.022941176	0.030588235	0.020588235	0.016470588	0.012941176	0.03	2.470588213	Pro
ProASV165	0.055882353	0.044705882	0.012352941	0.027647059	0.021176471	0.021176471	0.018823529	0.022941176	2.808823525	Pro
ProASV166	0.001176471	0	0.004117647	0	0.002352941	0.001176471	0.001176471	0.001764706	0.147058838	Pro
ProASV167	0	0	0	0	0	0	0	0.000588235	0.007352938	Pro
ProASV168	0.017647059	0.011176471	0.004117647	0.002941176	0.008235294	0.028823529	0.011764706	0.001176471	1.073529413	Pro
ProASV169	0	0	0	0	0	0	0	0.000588235	0.007352938	Pro
ProASV170	0.015294118	0	0	0	0	0	0	0	0.191176475	Pro
ProASV171	0.001764706	0.000588235	0.004117647	0	0	0.001764706	0	0	0.102941175	Pro
ProASV172	0	0	0	0	0.001764706	0	0	0.000588235	0.029411763	Pro
ProASV175	0.001764706	0.000588235	0	0	0.001176471	0	0.000588235	0	0.051470588	Pro
ProASV176	0	0	0	0	0	0.005882353	0	0	0.073529413	Pro
ProASV177	0.002941176	0	0.001176471	0.000588235	0	0	0	0.000588235	0.066176463	Pro
ProASV178	0	0	0	0	0	0	0.000588235	0	0.007352938	Pro
ProASV179	0.001176471	0.003529412	0.001176471	0.002941176	0	0	0	0	0.110294125	Pro
ProASV181	0	0.002941176	0.002352941	0	0	0	0	0.001176471	0.08088235	Pro
ProASV182	0.001176471	0.001764706	0	0	0	0	0	0	0.036764713	Pro
ProASV183	0	0	0.001764706	0	0	0	0	0	0.022058825	Pro
ProASV184	0	0	0	0.002941176	0	0	0	0	0.0367647	Pro
ProASV186	0.001176471	0	0	0	0.000588235	0	0	0.001764706	0.04411765	Pro
ProASV187	0.006470588	0.001764706	0	0.001764706	0.004117647	0	0.001176471	0.001764706	0.2132353	Pro
ProASV189	0	0	0	0	0	0	0	0.002941176	0.0367647	Pro
ProASV190	0.017058824	0.006470588	0.005882353	0.01	0.002941176	0	0	0.001764706	0.551470588	Pro
ProASV192	0.007647059	0.025294118	0.005294118	0.012941176	0	0.009411765	0	0.001176471	0.772058838	Pro
ProASV193	0.007058824	0.011176471	0.007058824	0.006470588	0	0.002352941	0.002352941	0.002941176	0.492647063	Pro
ProASV194	0.011764706	0	0.005882353	0.001176471	0	0	0.015882353	0.007058824	0.522058838	Pro
ProASV196	0	0.002352941	0	0	0	0	0	0.001176471	0.04411765	Pro
ProASV198	0	0	0	0	0	0	0	0.002352941	0.029411763	Pro
ProASV199	0	0	0	0	0	0.002941176	0.004705882	0.002352941	0.124999988	Pro
ProASV200	0	0	0	0	0	0.001764706	0	0.001176471	0.036764713	Pro
ProASV201	0.004705882	0.002941176	0.003529412	0.005294118	0.000588235	0	0.001176471	0.001176471	0.242647063	Pro
ProASV202	0	0.000588235	0	0	0	0	0	0	0.007352938	Pro
ProASV203	0.008823529	0.004705882	0.002941176	0.003529412	0	0	0.007058824	0	0.338235288	Pro
ProASV204	0	0	0	0	0.002352941	0	0.004117647	0	0.08088235	Pro
ProASV205	0.004705882	0.003529412	0.002941176	0.002352941	0.003529412	0	0	0.002941176	0.249999988	Pro
ProASV206	0	0	0	0	0.001176471	0	0	0.001764706	0.036764713	Pro
ProASV207	0.002352941	0	0	0	0	0	0	0	0.029411763	Pro
ProASV208	0.009411765	0.005294118	0	0.003529412	0.002941176	0.000588235	0.002941176	0	0.308823525	Pro
ProASV209	0	0	0	0.002941176	0	0	0	0	0.0367647	Pro
ProASV210	0.002352941	0.001764706	0.002352941	0.005882353	0.001176471	0	0.008823529	0.007058824	0.367647063	Pro
ProASV211	0.001176471	0.001764706	0	0	0.001764706	0	0.003529412	0	0.102941188	Pro
ProASV212	0.003529412	0.006470588	0.001764706	0	0.003529412	0.000588235	0.002941176	0	0.235294113	Pro
ProASV213	0.003529412	0.005882353	0.004117647	0.002941176	0.001764706	0.003529412	0	0.004117647	0.323529413	Pro
ProASV214	0.001176471	0	0	0	0	0	0	0	0.014705888	Pro
ProASV215	0.001764706	0	0	0	0.001764706	0	0	0	0.04411765	Pro
ProASV216	0.003529412	0.001176471	0.001764706	0.003529412	0.000588235	0	0.001176471	0	0.147058838	Pro
ProASV217	0.011176471	0.007647059	0.007647059	0.007647059	0.004705882	0.000588235	0.001176471	0.001764706	0.529411775	Pro
ProASV218	0.004117647	0.000588235	0.001764706	0	0	0	0	0.002941176	0.11764705	Pro
ProASV220	0	0	0	0	0.001176471	0.000588235	0.001764706	0.003529412	0.0882353	Pro
