ID,Arable6_1,Arable6_2,Arable6_3,Arable6_4,Restored6_1,Restored6_2,Restored6_3,Restored6_4,Arable9_1,Arable9_2,Arable9_3,Arable9_4,Restored9_1,Restored9_2,Restored9_3,Restored9_4
Pro_ASV219,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0,0,0,0
Pro_ASV220,0,0,0,0,0,0,0,0,0,0,0,0,0.001176471,0.000588235,0.001764706,0.003529412
Pro_ASV221,0.01,0,0,0.008235294,0.005294118,0.001176471,0,0.005882353,0,0.002941176,0.003529412,0.002941176,0.001764706,0,0.01,0.001176471
Pro_ASV222,0,0,0,0,0.005882353,0,0,0,0,0,0,0,0.002352941,0,0.000588235,0.004705882
Pro_ASV223,0.006470588,0,0,0.002941176,0,0,0.001176471,0,0,0.005294118,0,0,0,0,0,0
Pro_ASV224,0,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0.001764706,0
Pro_ASV225,0,0,0,0,0.000588235,0.002941176,0,0.002352941,0,0,0.000588235,0,0.001764706,0.002352941,0.004117647,0.002941176
Pro_ASV226,0,0,0,0.000588235,0,0,0,0,0,0.000588235,0,0,0,0,0,0
Pro_ASV227,0,0,0,0.004117647,0,0.008823529,0,0,0,0.002941176,0.001764706,0.002941176,0,0,0,0.001176471
Pro_ASV228,0.012941176,0.041764706,0.013529412,0.035294118,0.011176471,0.013529412,0.003529412,0.003529412,0,0.01,0.027058824,0.014117647,0.002941176,0,0.016470588,0.000588235
Pro_ASV229,0,0,0,0,0.002352941,0,0,0,0,0,0,0,0,0,0.002941176,0.002352941
Pro_ASV230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002352941
Pro_ASV231,0,0,0,0,0.001176471,0.000588235,0,0.003529412,0,0,0,0,0.002941176,0.001176471,0.001176471,0.000588235
Pro_ASV232,0,0,0,0.001176471,0.006470588,0.004117647,0.008235294,0.009411765,0,0,0,0.004705882,0.003529412,0,0.006470588,0.004705882
Pro_ASV233,0.015294118,0.078823529,0.011764706,0.034705882,0.028235294,0.014117647,0.017058824,0.028235294,0,0.017647059,0.031176471,0.017647059,0.005882353,0.01,0.002352941,0.008235294
Pro_ASV234,0,0,0,0,0.011764706,0.002941176,0.002352941,0.003529412,0,0.000588235,0,0,0.004705882,0.004117647,0.004705882,0.004705882
Pro_ASV235,0.006470588,0.001764706,0.002941176,0.011176471,0,0,0,0,0,0.008235294,0.000588235,0.002941176,0,0,0,0
Pro_ASV236,0,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0
Pro_ASV237,0,0.001764706,0,0,0,0,0,0,0,0,0,0,0,0.001764706,0,0
Pro_ASV238,0,0.015882353,0.001764706,0.001176471,0,0.002352941,0,0.000588235,0,0,0.002352941,0,0.003529412,0,0.002941176,0.003529412
Pro_ASV239,0.002941176,0.004705882,0.000588235,0.002941176,0.004705882,0.002941176,0.01,0.020588235,0,0.002941176,0.029411765,0.008235294,0.007647059,0.007058824,0.004117647,0.021176471
Pro_ASV240,0,0,0,0,0.002941176,0.010588235,0,0,0,0,0,0,0.001764706,0,0.004705882,0.001176471
Pro_ASV241,0,0,0,0,0.015294118,0.011764706,0.004117647,0.026470588,0,0,0,0,0.008823529,0.003529412,0.003529412,0.021176471
Pro_ASV242,0.077647059,0.062941176,0.017647059,0.070588235,0.042352941,0.067647059,0.045294118,0.055294118,0,0.030588235,0.045882353,0.052941176,0.039411765,0.035294118,0.071764706,0.074705882
Pro_ASV243,0.053529412,0.022352941,0.030588235,0.071176471,0.012352941,0.008235294,0.005294118,0.009411765,0,0.028235294,0.132352941,0.079411765,0.004705882,0.009411765,0,0.024117647
Pro_ASV244,0,0,0.000588235,0.002352941,0.009411765,0.005294118,0,0.007058824,0,0.000588235,0.001176471,0,0.003529412,0.001764706,0,0.015882353
Pro_ASV245,0,0.011176471,0,0,0,0,0,0,0,0,0,0,0,0,0.004705882,0
Pro_ASV246,0.021176471,0.029411765,0.013529412,0.042941176,0.026470588,0.021764706,0.010588235,0.028235294,0,0.025882353,0.03,0.018823529,0.022941176,0.002941176,0,0.045294118
Pro_ASV247,0.004705882,0.005294118,0.000588235,0.014117647,0.014117647,0.007647059,0.003529412,0.002941176,0,0.002941176,0,0.002352941,0,0,0,0.004117647
Pro_ASV248,0.066470588,0.030588235,0.014705882,0.055882353,0.014705882,0.014117647,0.007647059,0.009411765,0,0.009411765,0.032352941,0.048235294,0.000588235,0.005294118,0.006470588,0.009411765
Pro_ASV249,0,0,0,0,0.006470588,0,0,0,0,0,0,0,0,0,0.003529412,0.001764706
Pro_ASV250,0.004117647,0,0,0,0,0.009411765,0.005294118,0.002941176,0,0,0.001176471,0,0.001764706,0,0.005882353,0.001764706
Pro_ASV251,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0,0,0,0
Pro_ASV252,0.017647059,0,0,0,0,0,0,0,0,0,0.002352941,0,0,0,0,0
Pro_ASV253,0.067647059,0.047647059,0.008235294,0.037647059,0.133529412,0.061176471,0.052352941,0.066470588,0,0.023529412,0,0.004117647,0.014705882,0.007647059,0.008235294,0.012941176
Pro_ASV254,0,0,0.000588235,0.008235294,0.001764706,0.003529412,0.002941176,0.002352941,0,0,0,0,0.003529412,0,0,0
Pro_ASV255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001764706,0,0
Pro_ASV256,0,0,0,0,0.000588235,0.003529412,0.003529412,0.001176471,0,0.001176471,0,0,0.000588235,0,0,0.000588235
Pro_ASV257,0,0,0,0,0,0,0,0,0.026470588,0,0,0,0,0,0,0
Pro_ASV258,0,0,0,0,0,0,0,0,0.002352941,0,0,0,0,0,0,0
Pro_ASV259,0,0,0,0,0,0,0,0,0.971176471,0,0,0,0,0,0,0
